scaffold	start	end	mid	sites	ML_rho
chr7	1	100000	55263	4356	0.12900000
chr7	100001	200000	153256	4102	0.30100000
chr7	200001	300000	253895	5353	0.13400000
chr7	300001	400000	352014	5967	0.10100000
chr7	400001	500000	453589	7322	0.25300000
chr7	500001	600000	543728	6180	0.12000000
chr7	600001	700000	651962	5757	0.22000000
chr7	700001	800000	747855	7194	0.22000000
chr7	800001	900000	846977	5404	0.06700000
chr7	900001	1000000	954911	5764	0.11700000
chr7	1000001	1100000	1047243	7187	0.14100000
chr7	1100001	1200000	1150356	4981	0.13400000
chr7	1200001	1300000	1256611	4921	0.10100000
chr7	1300001	1400000	1352082	6186	0.50600000
chr7	1400001	1500000	1446931	6156	0.40000000
chr7	1500001	1600000	1548569	6248	0.21600000
chr7	1600001	1700000	1651598	5790	0.42800000
chr7	1700001	1800000	1746599	4789	1.10000000
chr7	1800001	1900000	1850346	5885	0.85000000
chr7	1900001	2000000	1949657	5811	0.45600000
chr7	2000001	2100000	2047237	5256	0.35100000
chr7	2100001	2200000	2148257	5972	0.86700000
chr7	2200001	2300000	2249735	5906	0.48000000
chr7	2300001	2400000	2346103	5859	0.73000000
chr7	2400001	2500000	2453780	5879	1.50000000
chr7	2500001	2600000	2550223	5946	1.20100000
chr7	2600001	2700000	2647861	5347	0.41000000
chr7	2700001	2800000	2752420	5173	0.60100000
chr7	2800001	2900000	2851989	5385	0.26700000
chr7	2900001	3000000	2946367	6272	0.30100000
chr7	3000001	3100000	3047843	5303	0.25200000
chr7	3100001	3200000	3148928	5419	0.22600000
chr7	3200001	3300000	3247871	5857	0.20100000
chr7	3300001	3400000	3354222	4752	0.32000000
chr7	3400001	3500000	3450575	5774	0.80000000
chr7	3500001	3600000	3550568	4938	0.30100000
chr7	3600001	3700000	3653919	5065	0.20100000
chr7	3700001	3800000	3754512	5787	0.30100000
chr7	3800001	3900000	3846892	5869	0.61300000
chr7	3900001	4000000	3951962	6170	0.23400000
chr7	4000001	4100000	4048188	6038	0.20000000
chr7	4100001	4200000	4153558	5103	0.10100000
chr7	4200001	4300000	4250831	6257	0.50700000
chr7	4300001	4400000	4351863	5829	0.32000000
chr7	4400001	4500000	4446599	5561	1.20100000
chr7	4500001	4600000	4549407	4417	0.50000000
chr7	4600001	4700000	4652788	6257	1.09100000
chr7	4700001	4800000	4749468	6280	0.60100000
chr7	4800001	4900000	4847364	5712	0.50000000
chr7	4900001	5000000	4951536	5772	0.74500000
